district,schooldbn,name,telephone,address,Postcode,Borough,url,Latitude,Longitude
19,19K654,Van Siclen Community Middle School,7189274701,"800 Van Siclen Ave, Brooklyn, NY 11207",11207.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11133,40.66011,-73.885387
20,20K163,P.S. 163 Bath Beach,718-236-9003,"109 Bay 14Th Street, Brooklyn, NY 11214",11214.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11218,40.606792,-74.00806
19,19K661,Vista Academy,718-647-0913,"350 Linwood Street, Brooklyn, NY 11208",11208.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11136,40.677104,-73.883433
19,19K662,Liberty Avenue Middle School,718-647-1301,"350 Linwood Street, Brooklyn, NY 11208",11208.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11137,40.677104,-73.883433
19,19K663,School of the Future Brooklyn,718-345-5190,"574 Dumont Avenue, Brooklyn, NY 11207",11207.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11138,40.665798,-73.897723
19,19K678,East New York Middle School of Excellence,718-257-4061,"605 Shepherd Avenue, Brooklyn, NY 11208",11208.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11142,40.669387,-73.879614
19,19K907,Legacy School of the Arts,929-397-2967,"590 Sheffield Avenue, Brooklyn, NY 11207",11207.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11146,40.662326,-73.894441
19,19K935,M.S. 935,929-397-2938,"3269 Atlanntic Avenue, Brooklyn, NY 11218",,,https://www.myschools.nyc/en/schools/middle-school/13249,,
20,20K030,P.S./I.S. 30 Mary White Ovington,718-491-8440,"7002 4Th Avenue, Brooklyn, NY 11209",11209.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11202,40.63359,-74.023948
20,20K062,J.H.S. 062 Ditmas,718-941-5450,"700 Cortelyou Road, Brooklyn, NY 11218",11218.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11206,40.638686,-73.971651
20,20K104,P.S./I.S. 104 The Fort Hamilton School,718-836-4630,"9115 5 Avenue, Brooklyn, NY 11209",11209.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11210,40.618415,-74.028842
20,20K180,The SEEALL Academy,7188518070,"5601 16 Avenue, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11227,40.627029,-73.989672
20,20K187,The Christa McAuliffe School\I.S. 187,718-236-3394,"1171 65 Street, Brooklyn, NY 11219",11219.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11232,40.627784,-74.004485
20,20K192,P.S. 192 - The Magnet School for Math and Science Inquiry,718-633-3061,"4715 18 Avenue, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11233,40.629303,-73.979995
20,20K201,J.H.S. 201 The Dyker Heights,718-833-9363,"8010 12 Avenue, Brooklyn, NY 11228",11228.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11239,40.618676,-74.012722
21,21K238,P.S. 238 Anne Sullivan,718-339-4355,"1633 East  8 Street, Brooklyn, NY 11223",11223.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11399,40.608862,-73.965058
20,20K220,J.H.S. 220 John J. Pershing,718-633-8200,"4812 9Th Avenue, Brooklyn, NY 11220",11220.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11246,40.640545,-74.000731
20,20K223,J.H.S. 223 The Montauk,718-438-0155,"4200 16 Avenue, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11247,40.634875,-73.981528
20,20K227,J.H.S. 227 Edward B. Shallow,718-256-8218,"6500 16 Avenue, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11248,40.62191,-73.995022
20,20K229,P.S. 229 Dyker,718-236-5447,"1400 Benson Avenue, Brooklyn, NY 11228",11228.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11252,40.610963,-74.013376
23,23K184,P.S. 184 Newport,718-495-7776,"273 Newport Street, Brooklyn, NY 11212",11212.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11642,40.659966,-73.904901
20,20K259,J.H.S. 259 William Mckinley,718-833-1000,"7305 Ft Hamilton Parkway, Brooklyn, NY 11228",11228.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11254,40.62668,-74.01512
20,20K609,Urban Assembly School for Criminal Justice,718-438-3893,"4200 16 Avenue, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11264,40.634875,-73.981528
20,20K686,Brooklyn School of Inquiry,718-621-5730,"50 Avenue P, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11266,40.60731,-73.986595
20,20K936,M.S. 936,718 - 759 - 4908,"270 58th Street, Brooklyn, NY 11220",11220.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/13250,40.643763,-74.020215
21,21K095,P.S. 095 The Gravesend,718-449-5050,"345 Van Sicklen Street, Brooklyn, NY 11223",11223.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11357,40.595698,-73.97518
21,21K096,I.S. 096 Seth Low,718-236-1344,"99 Avenue P, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11361,40.60754,-73.984661
21,21K098,I.S. 98 Bay Academy,718-891-9005,"1401 Emmons Avenue, Brooklyn, NY 11235",11235.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11363,40.583125,-73.954037
21,21K099,P.S. 099 Isaac Asimov,718-338-9201,"1120 East  10 Street, Brooklyn, NY 11230",11230.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11364,40.621565,-73.965595
21,21K121,P.S. 121 Nelson A. Rockefeller,718-377-8845,"5301 20 Avenue, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11371,40.623273,-73.978822
21,21K209,P.S. 209 Margaret Mead,718-743-1954,"2609 East  7 Street, Brooklyn, NY 11235",11235.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11382,40.586845,-73.96198
21,21K225,P.S. K225 - The Eileen E. Zaglin,718-743-9793,"1075 Ocean View Avenue, Brooklyn, NY 11235",11235.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11393,40.579737,-73.956329
21,21K226,P.S. 226 Alfred De B. Mason,718-234-4940,"6006 23 Avenue, Brooklyn, NY 11204",11204.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11397,40.615252,-73.97635
21,21K228,I.S. 228 David A. Boody,718-375-7635,"228 Avenue S, Brooklyn, NY 11223",11223.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11398,40.6013,-73.976953
24,24Q005,I.S. 5 - The Walter Crowley Intermediate School,718-205-6788,"50-40 Jacobus Street, Queens, NY 11373",11373.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11704,40.737718,-73.887429
21,21K239,Mark Twain I.S. 239 for the Gifted & Talented,718-266-0814,"2401 Neptune Avenue, Brooklyn, NY 11224",11224.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11402,40.578188,-73.99203
21,21K281,I.S. 281 Joseph B Cavallaro,718-996-6706,"8787 24 Avenue, Brooklyn, NY 11214",11214.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11405,40.595341,-73.993457
21,21K288,P.S. 288 The Shirley Tanyhill,718-382-2100,"2950 West  25 Street, Brooklyn, NY 11224",11224.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11406,40.574411,-73.99194
21,21K303,I.S. 303 Herbert S. Eisenberg,718-996-0100,"501 West Avenue, Brooklyn, NY 11224",11224.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11409,40.5825,-73.973122
21,21K468,Kingsborough Early College School,718-333-7850,"2630 Benson Avenue, Brooklyn, NY 11214",11214.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11417,40.594291,-73.98577
21,21K690,Brooklyn Studio Secondary School,718-266-5032,"8310 21St Avenue, Brooklyn, NY 11214",11214.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11424,40.604879,-73.994404
22,22K014,J.H.S. 014 Shell Bank,718-743-0220,"2424 Batchelder Street, Brooklyn, NY 11235",11235.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11493,40.593521,-73.937672
22,22K078,J.H.S. 078 Roy H. Mann,(718( 763-4701,"1420 East  68 Street, Brooklyn, NY 11234",11234.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11497,40.621224,-73.91287
22,22K109,P.S. 109,718-693-3426,"1001 East  45 Street, Brooklyn, NY 11203",11203.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11500,40.636455,-73.933582
22,22K206,P.S. 206 Joseph F Lamb,718-743-5598,"2200 Gravesend Neck Road, Brooklyn, NY 11229",11229.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11523,40.597369,-73.948946
22,22K207,P.S. 207 Elizabeth G. Leary,718-645-8667,"4011 Fillmore Avenue, Brooklyn, NY 11234",11234.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11525,40.613353,-73.930129
22,22K234,W.A. Cunningham I.S. 234,718-645-1334,"1875 East  17 Street, Brooklyn, NY 11229",11229.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11531,40.60422,-73.955485
22,22K240,Andries Hudde,718-253-3700,"2500 Nostrand Avenue, Brooklyn, NY 11210",11210.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11535,40.623561,-73.946279
22,22K278,J.H.S. 278 Marine Park,718-375-3523,"1925 Stuart Street, Brooklyn, NY 11229",11229.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11544,40.60665,-73.939176
22,22K381,I. S. 381,718-338-1534,"2500 Nostrand Avenue, Brooklyn, NY 11210",11210.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11553,40.623561,-73.946279
22,22K890,M.S. 890,929-397-9200,"21 Hinckley Place, Brooklyn, NY 11218",11218.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11562,40.644469,-73.971032
23,23K041,P.S. 041 Francis White,718-495-7732,"411 Thatford Avenue, Brooklyn, NY 11212",11212.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11621,40.660306,-73.907355
23,23K155,P.S./ I.S. 155 Nicholas Herkimer,718-240-4340,"1355 Herkimer Street, Brooklyn, NY 11233",11233.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11629,40.677415,-73.908734
23,23K178,P.S. 178 Saint Clair Mckelway,718-495-7768,"2163 Dean Street, Brooklyn, NY 11233",11233.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11638,40.675024,-73.915778
23,23K323,P.S./I.S. 323,718-495-7781,"210 Chester Street, Brooklyn, NY 11212",11212.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11651,40.666545,-73.910904
23,23K363,Brownsville Collaborative Middle School,718-495-1202,"85 Watkins Street, Brooklyn, NY 11212",11212.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11658,40.670986,-73.908194
23,23K392,I.S. 392,718-498-2491,"104 Sutter Avenue, Brooklyn, NY 11212",11212.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11659,40.665965,-73.918107
23,23K518,Kappa V,718-922-4690,"985 Rockaway Avenue, Brooklyn, NY 11212",11212.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11668,40.656068,-73.907245
23,23K522,Mott Hall IV,718-485-5240,"1137 Herkimer Street, Brooklyn, NY 11233",11233.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11669,40.677805,-73.915843
23,23K644,Eagle Academy for Young Men II,718-495-0863,"1137 Herkimer Street, Brooklyn, NY 11233",11233.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11674,40.677805,-73.915843
23,23K664,Brooklyn Environmental Exploration School,718-453-3039,"251 Mac Dougal Street, Brooklyn, NY 11233",11233.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11676,40.680318,-73.910644
23,23K668,Riverdale Avenue Middle School,718-346-0764,"76 Riverdale Avenue, Brooklyn, NY 11212",11212.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11677,40.660204,-73.913933
23,23K671,Mott Hall Bridges Academy,718-345-6912,"210 Chester Street, Brooklyn, NY 11212",11212.0,BROOKLYN,https://www.myschools.nyc/en/schools/middle-school/11678,40.666545,-73.910904
24,24Q049,P.S. 049 Dorothy Bonawit Kole,718-326-2111,"63-60 80Th Street, Queens, NY 11379",11379.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11716,40.719867,-73.875093
24,24Q061,I.S. 061 Leonardo Da Vinci,718-760-3233,"98-50 50 Avenue, Queens, NY 11368",11368.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11721,40.742668,-73.863307
24,24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,718-639-3817,"70-02 54 Avenue, Queens, NY 11378",11378.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11726,40.729215,-73.893624
24,24Q077,I.S. 077,718-366-7120,"976 Seneca Avenue, Queens, NY 11385",11385.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11727,40.699516,-73.90214
25,25Q237,I.S. 237,718-353-6464,"46-21 Colden Street, Queens, NY 11355",11355.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11918,40.749545,-73.822073
24,24Q087,P.S./I.S. 087 Middle Village,718-326-8243,"67-54 80 Street, Queens, NY 11379",11379.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11730,40.711815,-73.871238
24,24Q093,I.S. 093 Ridgewood,718-821-4882,"66-56 Forest Avenue, Queens, NY 11385",11385.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11738,40.706041,-73.902584
24,24Q102,P.S. 102 Bayview,718-446-3308,"55-24 Van Horn Street, Queens, NY 11373",11373.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11741,40.733514,-73.877857
24,24Q113,P.S./I.S. 113 Anthony J. Pranzo,718-847-0724,"78-23 87Th Street, Queens, NY 11385",11385.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11743,40.705516,-73.862208
25,25Q025,I.S. 025 Adrien Block,718-961-3480,"34-65 192 Street, Queens, NY 11358",11358.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11870,40.765133,-73.790083
24,24Q119,I.S. 119 The Glendale,718-326-8261,"74-01 78 Avenue, Queens, NY 11385",11385.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11748,40.704406,-73.875183
24,24Q125,I.S. 125 Thom J. McCann Woodside,718-937-0320,"46-02 47 Avenue, Queens, NY 11377",11377.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11749,40.741131,-73.918945
24,24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School",718-326-6210,"69-10 65Th Drive, Queens, NY 11379",11379.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11750,40.715344,-73.886215
24,24Q311,Corona Arts & Sciences Academy,718-507-3820,"98-11 44Th Avenue, Queens, NY 11368",11368.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11778,40.745709,-73.865329
24,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",718-472-5671,"47-07 30Th Place, Queens, NY 11101",11101.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11788,40.742839,-73.936782
25,25Q185,J.H.S. 185 Edward Bleeker,718-445-3232,"147-26 25 Drive, Queens, NY 11354",11354.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11900,40.775253,-73.819347
25,25Q189,J.H.S. 189 Daniel Carter Beard,718-359-6676,"144-80 Barclay Avenue, Queens, NY 11355",11355.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11901,40.759844,-73.820548
25,25Q194,J.H.S. 194 William Carr,718-746-0818,"154-60 17 Avenue, Queens, NY 11357",11357.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11904,40.78365,-73.807838
25,25Q200,P.S./M.S. 200 - The Magnet School of Global Studies and Leadership,718-969-7780,"70-10 164 Street, Queens, NY 11365",11365.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11907,40.731369,-73.805116
25,25Q219,P.S. 219 Paul Klapper,718-793-2130,"144-39 Gravett Road, Queens, NY 11367",11367.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11917,40.735275,-73.823778
25,25Q250,I.S. 250 The Robert F. Kennedy Community Middle School,718-591-9000,"158-40 76 Road, Queens, NY 11366",11366.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11925,40.724458,-73.810216
25,25Q252,The Queens School of Inquiry,718-380-6929,"158-40 76 Road, Queens, NY 11366",11366.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11927,40.724458,-73.810216
25,25Q281,East-West School of International Studies,718-353-0009,"46-21 Colden Street, Queens, NY 11355",11355.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11930,40.749545,-73.822073
25,25Q285,World Journalism Preparatory: A College Board School,718-461-2219,"34-65 192 Street, Queens, NY 11358",11358.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11932,40.765133,-73.790083
25,25Q294,BELL Academy,718-428-0587,"18-25 212 Street, Queens, NY 11360",11360.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11933,40.782298,-73.779099
25,25Q379,College Point Collaborative,929-362-3300,"12406 14Th Avenue, Queens, NY 11356",11356.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11934,40.785327,-73.843749
25,25Q499,"The Queens College School for Math, Science and Technology",718-461-7462,"148-20 Reeves Avenue, Queens, NY 11367",11367.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/11937,40.739246,-73.822057
26,26Q067,J.H.S. 067 Louis Pasteur,718-423-8138,"51-60 Marathon Parkway, Queens, NY 11362",11362.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12006,40.762708,-73.733694
26,26Q074,J.H.S. 074 Nathaniel Hawthorne,718-631-6800,"61-15 Oceania Street, Queens, NY 11364",11364.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12007,40.745201,-73.767446
26,26Q266,P.S./I.S. 266,718-479-3920,"74-10 Commonwealth Boulevard, Queens, NY 11426",11426.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12048,40.746231,-73.727614
26,26Q158,M.S. 158 Marie Curie,718-423-8100,"46-35 Oceania Street, Queens, NY 11361",11361.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12018,40.756139,-73.772862
26,26Q172,Irwin Altman Middle School 172,718-831-4000,"81-14 257 Street, Queens, NY 11004",11004.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12023,40.741944,-73.712965
26,26Q178,P.S./ IS 178 Holliswood,718-464-5763,"189-10 Radnor Road, Queens, NY 11423",11423.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12026,40.724479,-73.777454
26,26Q216,J.H.S. 216 George J. Ryan,718-358-2005,"64-20 175 Street, Queens, NY 11365",11365.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12043,40.737517,-73.794031
27,27Q042,P.S./M.S 042 R. Vernam,718-634-7914,"488 Beach  66 Street, Queens, NY 11692",11692.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12092,40.594538,-73.795304
27,27Q043,P.S. 043,718-327-5860,"160 Beach  29 Street, Queens, NY 11691",11691.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12099,40.593834,-73.76174
27,27Q047,P.S. 047 Chris Galas,718-634-7167,"9 Power Road, Queens, NY 11693",11693.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12103,40.606353,-73.820445
27,27Q053,M.S. 053 Brian Piccolo,718-471-6900,"10-45 Nameoke Street, Queens, NY 11691",11691.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12109,40.603622,-73.749097
27,27Q105,P.S. 105 The Bay School,718-474-8615,"420 Beach  51 Street, Queens, NY 11691",11691.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12137,40.595779,-73.781876
27,27Q114,P.S./M.S. 114 Belle Harbor,718-634-3382,"134-01 Cronston Avenue, Queens, NY 11694",11694.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12147,40.578261,-73.854403
27,27Q207,P.S. 207 Rockwood Park,718-848-2700,"159-15 88 Street, Queens, NY 11414",11414.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12171,40.658089,-73.844432
27,27Q124,P.S. 124 Osmond A Church,718-529-2580,"129-15 150 Avenue, Queens, NY 11420",11420.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12153,40.665058,-73.811701
27,27Q137,M.S. 137 America's School of Heroes,718-659-0471,"109-15 98 Street, Queens, NY 11417",11417.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12155,40.6781,-73.839948
27,27Q146,P.S. 146 Howard Beach,718-659-3140,"98-01 159 Avenue, Queens, NY 11414",11414.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12159,40.659873,-73.835068
27,27Q183,P.S. 183 Dr. Richard R. Green,718-634-9459,"2-45 Beach  79 Street, Queens, NY 11693",11693.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12163,40.589508,-73.805361
27,27Q202,J.H.S. 202 Robert H. Goddard,718-848-0001,"138-30 Lafayette Street, Queens, NY 11417",11417.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12170,40.67124,-73.845141
27,27Q210,J.H.S. 210 Elizabeth Blackwell,718-845-5942,"93-11 101 Avenue, Queens, NY 11416",11416.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12175,40.683858,-73.84747
27,27Q226,J.H.S. 226 Virgil I. Grissom,718-843-2260,"121-10 Rockaway Boulevard, Queens, NY 11420",11420.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12179,40.675771,-73.816938
27,27Q232,P.S. 232 Lindenwood,718-848-9247,"153-23 83 Street, Queens, NY 11414",11414.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12180,40.665909,-73.851216
27,27Q262,Channel View School for Research,718-634-1970,"100-00 Beach Channel Drive, Queens, NY 11694",11694.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12192,40.586066,-73.822624
27,27Q282,Knowledge and Power Preparatory Academy VI,718-471-6934,"8-21 Bay 25 Street, Queens, NY 11691",11691.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12195,40.60201,-73.762795
27,27Q309,Academy of Medical Technology: A College Board School,718-471-3571,"8-21 Bay 25 Street, Queens, NY 11691",11691.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12202,40.60201,-73.762795
27,27Q318,Waterside School For Leadership,718-634-1128,"190 Beach 110 Street, Rockaway Park, NY 11694",11694.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12209,40.580928,-73.831836
27,27Q319,Village Academy,718-471-6042,"10-45 Nameoke Street, Queens, NY 11691",11691.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12210,40.603622,-73.749097
27,27Q323,Scholars' Academy,718-474-6918,"320 Beach 104Th Street, Queens, NY 11694",11694.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12212,40.584109,-73.825711
27,27Q333,Goldie Maple Academy,718-945-3300,"3-65 Beach 56 Street, Queens, NY 11692",11692.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12214,40.593967,-73.786182
28,28Q008,J.H.S. 008 Richard S. Grossley,718-739-6883,"108-35 167 Street, Queens, NY 11433",11433.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12294,40.69719,-73.787192
28,28Q072,Catherine & Count Basie Middle School 72,718-723-6200,"133-25 Guy R Brewer Boulevard, Queens, NY 11434",11434.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12304,40.673769,-73.775951
28,28Q157,J.H.S. 157 Stephen A. Halsey,718-830-4910,"63-55 102Nd Street, Queens, NY 11374",11374.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12326,40.732289,-73.853825
28,28Q167,Metropolitan Expeditionary Learning School,718-286-3500,"91-30 Metropolitan Avenue, Queens, NY 11375",11375.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12331,40.711367,-73.856698
28,28Q310,Queens Collegiate: A College Board School,718-658-4016,"167-01 Gothic Drive, Jamaica, NY 11432",11432.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12355,40.713218,-73.797237
28,28Q190,J.H.S. 190 Russell Sage,718-830-4970,"68-17 Austin Street, Queens, NY 11375",11375.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12340,40.722707,-73.851699
28,28Q217,J.H.S. 217 Robert A. Van Wyck,718-657-1120,"85-05 144 Street, Queens, NY 11435",11435.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12345,40.710024,-73.812508
28,28Q284,York Early College Academy,718-262-8547,"108-35 167 Street, Queens, NY 11433",11433.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12350,40.69719,-73.787192
28,28Q287,The Emerson School,718-657-4801,"108-35 167 Street, Queens, NY 11433",11433.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12351,40.69719,-73.787192
28,28Q332,Redwood Middle School,718-276-4540,"133-25 Guy R Brewer Boulevard, Queens, NY 11434",11434.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12359,40.673769,-73.775951
28,28Q358,M.S. 358,718-558-6240,"88-08 164Th Street, Queens, NY 11432",11432.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12365,40.70869,-73.79798
28,28Q680,Queens Gateway to Health Sciences Secondary School,718-969-3155,"160-20 Goethals Avenue, Queens, NY 11432",11432.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12370,40.718831,-73.806499
28,28Q896,"Young Women's Leadership School, Queens",718-725-0402,"150-91 87 Road, Queens, NY 11432",11432.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12374,40.707527,-73.806412
29,29Q059,I.S. 059 Springfield Gardens,718-527-3501,"132-55 Ridgedale Street, Queens, NY 11413",11413.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12466,40.68173,-73.753429
29,29Q109,Jean Nuzzi Intermediate School,718-465-0651,"213-10 92 Avenue, Queens, NY 11428",11428.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12468,40.720713,-73.747001
29,29Q116,P.S./I.S. 116 William C. Hughley,718-526-4884,"107-25 Wren Place, Queens, NY 11433",11433.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12469,40.700606,-73.782302
29,29Q138,P.S./M.S. 138 Sunrise,929-600-5777,"251-11 Weller Avenue, Queens, NY 11422",11422.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12483,40.659728,-73.735176
29,29Q147,P.S./M.S. 147 Ronald McNair,718-528-2420,"218-01 116 Avenue, Queens, NY 11411",11411.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12488,40.697309,-73.740948
29,29Q192,I.S. 192 The Linden,718-479-5540,"109-89 204 Street, Queens, NY 11412",11412.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12496,40.70646,-73.753579
29,29Q208,P.S./I.S. 208,718-468-6420,"74-30 Commonwealth Blvd, Queens, NY 11426",11426.0,QUEENS,https://www.myschools.nyc/en/schools/middle-school/12499,40.745948,-73.727456
